2749500000,4,Secretaría de NUQUI,,,,,,27495,27
2758000000,4,Secretaría de RIO IRO,,,,,,27580,27
2760000000,4,Secretaría de RIO QUITO,,,,,,27600,27
2761500000,4,Secretaría de RIOSUCIO,,,,,,27615,27
2766000000,4,Secretaría de SAN JOSE DEL PALMAR,,,,,,27660,27
2774500000,4,Secretaría de SIPI,,,,,,27745,27
2778700000,4,Secretaría de TADO,,,,,,27787,27
2780000000,4,Secretaría de UNGUIA,,,,,,27800,27
2781000000,4,Secretaría de UNION PANAMERICANA,,,,,,27810,27
4100000000,4,SECRETARIA DEPARTAMENTAL DE SALUD,JOSE EUGENIO CARRERA QUINTANA,Carrera 20 No. 5B-36,(098) 8701980 EXT 113- 115 -130,saludhuila@hotmail.com; yuliperalta04@yahoo.es,,41000,41
4100100000,4,Secretaria de Salud Municipal de NEIVA,SANDRA MILENA LOPEZ ALDANA,CARRERA 5 CON CALLE 10 ESQUINA PISO 3,8720504,salud@alcaldiadeneiva.gov.co,,41001,41
4100600000,4,Municipal de ACEVEDO,ANGELA MARIA PEÑA GAITAN,CRA 4 CALLE 9,8317006,hsanfrancisco@yahoo.com,,41006,41
4101300000,4,Municipal de AGRADO,MIRYAM CRISTINA DELGADO DUQUE,CRA. 4 No. 5-48,(0988) 322006,muniagrado37@yahoo.es,,41013,41
4101600000,4,Municipal de AIPE,BEIMY SANCHEZ RUBIANO,CALLE 4 No. 4-71,098 8389029,esehospitalsancarlos@yahoo.es,,41016,41
4102000000,4,Municipal de ALGECIRAS,,,,,,41020,41
4102600000,4,Municipal de ALTAMIRA,,,,,,41026,41
4107800000,4,Municipal de BARAYA,HERNEN TIJARO PINTO,CARRERA 5 No 2C-37,8788716-8788506,hernent@gmail.com,,41078,41
4113200000,4,Municipal de CAMPOALEGRE,DIRECTOR,CALLE 18 CON CARRERA 7 CENTRO,8380088,joseheribertosolano@yahoo.es,,41132,41
4120600000,4,Municipal de COLOMBIA,GABRIEL LOZANO AVENDAÑO,CALLE 6 No. 3-74,8319697,dlsalud41206@hotmail.com,,41206,41
4124400000,4,Municipal de ELíAS,Marco Antonio Vargas Salas,Cr 1 No. 7 - 95,8305669,Hos_sanfranciscoelias@hotmail.com,,41244,41
4129800000,4,Municipal de GARZóN,,,,,,41298,41
4130600000,4,Municipal de GIGANTE,MILTON SIERRA BORRERO,CALLE 3 CARRERA 4 ESQUINA,098 8325122 / 098 8325042,alcaldia@gigante-huila.gov.co/miltonfilos@yahoo.es,,41306,41
4131900000,4,Municipal de GUADALUPE,JESUS HERNAN RIVERA GARZON,CARRERA 4 N 2-16,8321035,guadalupehuila@yahoo.com,,41319,41
4134900000,4,Municipal de HOBO,CARLOS ANDRES MOTTA SAAVEDRA,CALLE 6 NO 9-47,(0988)384053,enrilva20@hotmail.com,,41349,41
4135700000,4,Municipal de IQUIRA,YANID VARGAS ROA,CALLE 2 NO. 6-16 IQUIRA,0988394547,esehmaiquira@yahoo.es,,41357,41
4135900000,4,Municipal de ISNOS,ANDREA ROCIO GARCIA IBARRA,Alcaldia Municipal,8328309,isnos41359@yahoo.es,,41359,41
4137800000,4,Municipal de LA ARGENTINA,Isabel lopez Castillo,calle 6 3-66,8311608,yadira.gomezarboleda@gmail.com,,41378,41
4139600000,4,Municipal de LA PLATA,JOHN MILTHON ARIAS PEÑA,CARRERA 4 No. 5-09,0988370109,johnm_arias@yahoo.es,,41396,41
4148300000,4,Municipal de NáTAGa,MEDARDO PERDOMO CAICEDO,CARRERA 8 Nº 2 - 43,8310120,tesorerianataga@yahoo.es,,41483,41
4150300000,4,Municipal de OPORAPA,,,,,,41503,41
4151800000,4,Municipal de PAICOL,,,,,,41518,41
4152400000,4,Municipal de PALERMO,RAIMUNDO LOSADA GARCIA,CALLE 8 b 13 - 20 CAMELIAS,0988783369,raziel2611@hotmail.com,,41524,41
4153000000,4,Municipal de PALESTINA,,,,,,41530,41
4154800000,4,Municipal de PITAL,LUDER ALBAN,CL PPAL CENTRO,0988327066,esesjd@yahoo.com,,41548,41
4155100000,4,Municipal de PITALITO,GLORIA PATRICIA VALENCIA BENITEZ,CALLE 6 NO. 3 48,8366083,www.pitalitohuila.com ese_saludpitalitohuila.com,,41551,41
4161500000,4,Municipal de RIVERA,CLAUDIA DUFAY PERDOMO NOGUERA,CRA 7 No 4-64,0988387140 fax 0988386621,claudiadufay@yahoo.com,,41615,41
4166000000,4,Municipal de SALADOBLANCO,,,,,,41660,41
4166800000,4,Municipal de SAN AGUSTíN,,,,,,41668,41
4167600000,4,Municipal de SANTA MARíA,SANDRA HURTADO,Santa Maria,1234561,1234561,,41676,41
4177000000,4,Municipal de SUAZA,OSCAR YESID CASTAÑO,CALLE 7 No. 3-07,0988 324036,oyecas@yahoo.es,,41770,41
4179100000,4,Municipal de TARQUI,DALY DEL ROCIO TELLO TORRES,CRA. 9 No.4-38,0988 329177 / 0988 329006,DALY_TELLO@hotmail.com,,41791,41
4179700000,4,Municipal de TESALIA,MARIO RAMIREZ,CARRERA 9 No. 6-11,0988377022,tesaliaa@yahoo.com,,41797,41
4179900000,4,Municipal de TELLO,HENRY WILSON VARGAS,ALCALDIA TELLO,8488002,ASESORANDO@LATIN.MAIL.COM,,41799,41
4180100000,4,Municipal de TERUEL,VIOLETH CERQUERA QUINTERO,CALLE 5 No. 3-59,8780004,alcaldiateruel@hotmail.com,,41801,41
4180700000,4,Municipal de TIMANá,,,,,,41807,41
4187200000,4,Municipal de VILLAVIEJA,MANUEL,CALLE 12 No.6-40,0988 797744,camacuna99@yahoo.com,,41872,41
4188500000,4,Municipal de YAGUARá,,,,,,41885,41
4400000000,4,SECRETARIA DEPARTAMENTAL DE SALUD,CILIA PENALVER BRITO,Calle 12 No. 8-19 - Esquina,(095) 7282275 EXT 109-111 CEL 3157182188-3003255501,guajirasalud@hotmail.com; guajirasalud@yahoo.com,,44000,44
4400100000,4,Secretaría de Salud Municipal de Riohacha,ALAIN LOPEZ MEJIA,Calle 3 No. 5-49,0957-274107 fax 272293,,,44001,44
4403500000,4,Secretaría de ALBANIA,,,,,,44035,44
4407800000,4,Secretaría de BARRANCAS,,,,,,44078,44
4409000000,4,Secretaría de DIBULLA,,,,,,44090,44
4409800000,4,Municipal de DISTRACCIóN,ADRIELA GONZALEZ MENDOZA,CALLE 11 16A,7756226,dande2604@yahoo.es,,44098,44
4411000000,4,Secretaría de EL MOLINO,,,,,,44110,44
4427900000,4,Secretaría de FONSECA,,,,,,44279,44
4437800000,4,Secretaría de HATONUEVO,,,,,,44378,44
4442000000,4,Secretaría de LA JAGUA DEL PILAR,,,,,,44420,44
4443000000,4,Secretaría de MAICAO,,,,,,44430,44
4456000000,4,Secretaría de MANAURE,,,,,,44560,44
4465000000,4,Secretaría de SAN JUAN DEL CESAR,,,,,,44650,44
4484700000,4,Secretaría de URIBIA,,,,,,44847,44
4485500000,4,Municipal de URUMITA,DAYANA DELUQUE SUAREZ,HOSPITAL SANTA CRUZ DE URUMITA,3012959624,gmendoza@hotmail.com,,44855,44
4487400000,4,Secretaría de VILLANUEVA,,,,,,44874,44
4700000000,4,SECRETARIA DEDESARROLLO DE LA SALUD,MARTHA ROCA LEYVA,Calle 23 Nº. 13A -02,(095) 4213030 - 3157548175,ycharris123@latinmail.com--deisyzagarra@hotmail.com,,47000,47
4700100000,4,SECRETARIA DE SALUD DISTRITAL MAGDALENA,MARY GARCIA VELASQUEZ,Calle 23 No. 12 -120,(095) 4210580 - 3008328924,saludistrital@santamarta.gov.co;anatore0215@yahoo.com,,47001,47
4703000000,4,Secretaría de ALGARROBO,,,,,,47030,47
4705300000,4,Secretaría de ARACATACA,,,,,,47053,47
4705800000,4,Secretaría de ARIGUANI,,,,,,47058,47
4716100000,4,Secretaría de CERRO SAN ANTONIO,,,,,,47161,47
4717000000,4,Municipal de CHibOLo,LILIANA MARRIAGA,TRANSV 5#2-123,4854213,Salud_170@yahoo.es,,47170,47
4718900000,4,Secretaría de CIENAGA,,,,,,47189,47
4720500000,4,Secretaría de CONCORDIA,,,,,,47205,47
4724500000,4,Secretaría de EL BANCO,,,,,,47245,47
4725800000,4,Municipal de EL PIÑON,ROSIDIS VIZCAINO GUTIERREZ,CALLE 15 N0.1-30,0958781262-833 -3145645807,ALCALDIAELPINON@YAHOO.COM rosdisnurse@yahoo.es,,47258,47
4726800000,4,Secretaría de EL RETEN,,,,,,47268,47
4728800000,4,Municipal de FUNDACIóN,,,,,,47288,47
4731800000,4,Secretaría de GUAMAL,,,,,,47318,47
4746000000,4,Secretaría de NUEVA GRANADA,,,,,,47460,47
4754100000,4,Secretaría de PEDRAZA,,,,,,47541,47
4754500000,4,Secretaría de PIJINO DEL CARMEN,,,,,,47545,47
4755100000,4,Secretaría de PIVIJAY,,,,,,47551,47
4755500000,4,Municipal de PLATO,URBANO MOLINA GUERRA,CRA 4 CALLE 12 ESQUINA,4850386,salud_555@yahoo.es,,47555,47
4757000000,4,Secretaría de PUEBLOVIEJO,,,,,,47570,47
4760500000,4,Secretaría de REMOLINO,,,,,,47605,47
4766000000,4,Secretaría de SABANAS DE SAN ANGEL,,,,,,47660,47
4767500000,4,Municipal de SALAMINA,YEISMY POVEDA BLANQUICETT,CALLE 7 N° 2-13,4180017,Salud_675@yahoo.es,,47675,47
4769200000,4,Secretaría de SAN SEBASTIAN DE BUENAVISTA,,,,,,47692,47
4770300000,4,Secretaría de SAN ZENON,,,,,,47703,47
4770700000,4,Secretaría de SANTA ANA,,,,,,47707,47
4772000000,4,Secretaría de SANTA BARBARA DE PINTO,,,,,,47720,47
4774500000,4,Secretaría de SITIONUEVO,,,,,,47745,47
4779800000,4,Secretaría de TENERIFE,,,,,,47798,47
4796000000,4,Secretaría de ZAPAYAN,,,,,,47960,47
4798000000,4,Secretaría de ZONA BANANERA,,,,,,47980,47
5000000000,4,SECRETARIA DEPARTAMENTAL DE SALUD,CARMEN SOFIA MOTA SEPÚLVEDA,Calle 37 No. 41-80,(098) 6620158 Conm 6702852 3103087031,saludmeta@hotmail.com; leodelgadomora@hotmail.com,,50000,50
5000100000,4,Secretaria Local de Salud de VILLAVICENCIO,HERNAN MOJICA MOLINARES,ALCALDIA MUNICIPAL,6715829,luisabelcipriano@hotmail.com,,50001,50
5000600000,4,Municipal de ACACíAS,,,,,,50006,50
5011000000,4,Secretaría de BARRANCA DE UPIA,,,,,,50110,50
5012400000,4,Secretaría de CABUYARO,,,,,,50124,50
5015000000,4,Municipal de CASTILLA LA NUEVA,JEFE OFICINA DE SALUD,Palacio Municipal,098 6750075,oficinadesaludcln@hotmail.com,,50150,50
5022300000,4,Municipal de CUBARRAL,ALVARO LONDOÑO FLOREZ,PALACIO MUNICIPAL,0986763123,juanca_ta58@yahoo.es,,50223,50
5022600000,4,Secretaría de CUMARAL,,,,,,50226,50
5024500000,4,Secretaría de EL CALVARIO,,,,,,50245,50
5025100000,4,Secretaría de EL CASTILLO,,,,,,50251,50
5027000000,4,Municipal de EL DORADO,Director,Cra 5 No. 6-25,098-6488673,eldoradosalud270@yahoo.es,,50270,50
5028700000,4,Municipal de FUENTE DE ORO,JORGE HUMBERTO LIBREROS ARBOLEDA,CARRERA 13 N° 10 - 58,0986573464 FAX 0986573071,fuentedeorosalud287@yahoo.es,,50287,50
5031300000,4,Municipal de GRANADA,OLGA YAMILE RINCON AYA,CALLE 15 Nº 14-07 CENTRO GRANADA (META),86588132 - 86588158,olga-yamile@hotmail.com,,50313,50
5031800000,4,Municipal de GUAMAL,JAIME OSCAR GUTIERREZ TAMAYO,CRA. 10 No.9A-06 Barrio Caja Agraria Guamal,6755026/6755840,gutierreztamayo@gmail.com,,50318,50
5032500000,4,Secretaría de MAPIRIPAN,,,,,,50325,50
5033000000,4,Secretaría de MESETAS,,,,,,50330,50
5035000000,4,Secretaría de LA MACARENA,,,,,,50350,50
5037000000,4,Secretaría de URIBE,,,,,,50370,50
5040000000,4,Secretaría de LEJANIAS,,,,,,50400,50
5045000000,4,Secretaría de PUERTO CONCORDIA,,,,,,50450,50
5056800000,4,Secretaría de PUERTO GAITAN,,,,,,50568,50
5057300000,4,Municipal de PUERTO LóPEZ,MARIA CLARA CABALLERO AGUDELO,CALLE 6 No 4 - 40,6450412,ptolopezsecretariasalud@yahoo.es,,50573,50
5057700000,4,Secretaría de PUERTO LLERAS,,,,,,50577,50
5059000000,4,Municipal de PUERTO RICO,Cra 3 No 13-37,Cra 3 No 13-37,(8) 6596101,saludpatodos@hotmail.com,,50590,50
5060600000,4,Secretaría de RESTREPO,,,,,,50606,50
5068000000,4,Municipal de SAN CARLOS de GUAROA,NURY ASTRID VALDERRAMA VARON,CLL 4 Nº 10-37,6557097,scguaroasalud680@yahoo.es,,50680,50
5068300000,4,Secretaría de SAN JUAN DE ARAMA,,,,,,50683,50
5068600000,4,Secretaría de SAN JUANITO,,,,,,50686,50
5068900000,4,Municipal de SAN MARTíN,,,,,,50689,50
5071100000,4,Secretaría de VISTAHERMOSA,,,,,,50711,50
5200000000,4,DIRECCION INSTITUTO DEPARTAMENTAL DE SALUD,ANA BELEN ARTEAGA,Carrera 29 Calles 14 y 15 Plazuela Bombona,(092) 7235036 EXT 164 - 3154331632,sgomez@idsn.gov.co--mjaramillo@idsn.gov.co; jlasso@idsn.gov.co; bgomez@idsn.gov.co,,52000,52
5200100000,4,Secretaria de Salud Municipal de PASTO,SILVIA PAZ,ALCALDIA MUNICIPAL,238803-7291919-7239456-FAX 238803,,,52001,52
5201900000,4,Municipal de ALBáN,,,,,,52019,52
5202200000,4,Municipal de ALDAnA,PAOLA VITERI,Cra 5 No. 5A - 32,7777292,eunigarro12@yahoo.es,,52022,52
5203600000,4,Municipal de ANCUYá,MARISOL DIAZ BASTIDAS,CRA 4 No. 1-32,7287372,monicaromo82@yahoo.com,,52036,52
5205100000,4,Secretaría de ARBOLEDA,,,,,,52051,52
5207900000,4,Secretaría de BARBACOAS,,,,,,52079,52
5208300000,4,Municipal de BELéN,YANETH ELISA ORDOÑEZ ORTEGA,BELEN CENTRO CRA 2 No.5-50 ESQUINA,7440783,belendls@yahoo.com,,52083,52
5211000000,4,Municipal de BUESACO,,,,,,52110,52
5220300000,4,Municipal de COLóN,,,,,,52203,52
5220700000,4,Municipal de CONSACA,Yamile Pantoja,Alcaldía de Consaca,7423294,paveditesoreria@yahoo.com.mx,,52207,52
5221000000,4,Municipal de CONTADERO,,,,,,52210,52
5221500000,4,Secretaría de CORDOBA,,,,,,52215,52
5222400000,4,Municipal de CUASPUD,ADRIANA CECILIA RUIZ PAZMIÑO,ALCALDIA MUNICIPAL,7752454,alcaldiacuaspud@yahoo.es,,52224,52
5222700000,4,Municipal de CUMBAL,,,,,,52227,52
5223300000,4,Secretaría de CUMBITARA,,,,,,52233,52
5224000000,4,Municipal de CHACHAGÜí,,,,,,52240,52
5225000000,4,Secretaría de EL CHARCO,,,,,,52250,52
5225400000,4,Secretaría de EL PENOL,,,,,,52254,52
5225600000,4,Municipal de EL ROSARIO,,,,,,52256,52
5225800000,4,Municipal de el TABLóN de gómez,PAULINA R GARCIA,TABLON DE GOMEZ,7210968,tablonidesn@yaahoo. co.,,52258,52
5226000000,4,Municipal de EL TAMBO,FRANCISCO DULCE,EL TAMBO,0927450135,AAAAAA,,52260,52
5228700000,4,Municipal de FUNES,,,,,,52287,52
5231700000,4,Municipal de GUACHUCAL,OLGA MARINA PEÑA OJEDA,BARRIO CENTRO,7778236 -7778036,guachucal@idsn.gov.co - dlsguachucal@gmail.com,,52317,52
5232000000,4,Municipal de GUAITARILLA,MERCEDES BURBANO VILLOTA,GUAITARILLA,0927433176,mado190903@yahoo.com,,52320,52
5232300000,4,Municipal de GUALMATáN,,,,,,52323,52
5235200000,4,Municipal de ILES,ANA PATRICIA QUIROZ,MUNICPIO DE ILES,(0927) 752664,contabyron@hotmail.com,,52352,52
5235400000,4,Municipal de IMUéS,EBETH SAPUYEZ,IMUES,7752112,santiagoapostolese@yahoo.es,,52354,52
5235600000,4,Municipal de IPIALES,,,,,,52356,52
5237800000,4,Municipal de LA CRUZ,,,,,,52378,52
5238100000,4,Municipal de LA FLORIDA,CIELO MARY MORA MELO,ALCALDIA MUNICIPAL - DIRECCION LOCAL DE SALUD,7287679,AFLORIDA54@HOTMAIL.COM,,52381,52
5238500000,4,Municipal de LA LLANADA,,,,,,52385,52
5239000000,4,Secretaría de LA TOLA,,,,,,52390,52
5239900000,4,Municipal de LA UNIóN,Fabian Martinez Alvarez,B/ inmacula La Union Nariño,7442034,launion@idsn.gov.co,,52399,52
5240500000,4,Municipal de LEIVA,,,,,,52405,52
5241100000,4,Municipal de LINARES,,,,,,52411,52
5241800000,4,Municipal de LOS ANDES,SONIA PATRICIA LOPEZ CALVACHE,MUNICIPIO DE LOS ANDES,092 7287817,eselosandes@yahoo.es,,52418,52
5242700000,4,Secretaría de MAGüI,,,,,,52427,52
5243500000,4,Municipal de MALLAMA,,,,,,52435,52
5247300000,4,Municipal de MOSQUERA,,,,,,52473,52
5248000000,4,Secretaría de NARINO,,,,,,52480,52
5249000000,4,Secretaría de OLAYA HERRERA,,,,,,52490,52
5250600000,4,Municipal de OSPINA,MERCEDES LOPEZ,SECTOR EL TRANSITO,3117908067,secsalud2008@hotmail.com,,52506,52
5254000000,4,Secretaría de POLICARPA,,,,,,52540,52
5256000000,4,Municipal de POTOSí,GLADYS MORA RIASCOS,PALACIO MUNICIPAL-B/INMACULADA,7263084 - 7263093,almpotos@col2.telecom.com.co,,52560,52
5256500000,4,Municipal de PROVIDENCIA,NELSI NARVAEZ,BARRIO AV. ESTUDIANTES,7496058,,,52565,52
5257300000,4,Municipal de PUERRES,,,,,,52573,52
5258500000,4,Municipal de PUPIALES,ANDREA SALAZAR,CALLE 6 NRO 2-76,(0927)246548,marand3223@hotmail.com,,52585,52
5261200000,4,Municipal de RICAURTE,,,,,,52612,52
5262100000,4,Municipal de ROBERTO PAYáN,,,,,,52621,52
5267800000,4,Secretaría de SAMANIEGO,,,,,,52678,52
5268300000,4,Municipal de SANDONá,,,,,,52683,52
5268500000,4,Municipal de SAN BERNARDO,MARLESVY DEL SOCORRO MORENO,SAN BERNARDO,7264745,marlesvy59@hotmail.com,,52685,52
5268700000,4,Municipal de SAN LORENZO,ANA CRISTINAPINTA RODRIGUEZ,SAN LORENZO,0327 265891 7265868,cristinapintar@yahoo.es,,52687,52
5269300000,4,Municipal de SAN PABLO,JUAN JOSE ÑAÑEZ ORTIZ,CALE 5ª CARRERA 3ª ESQUINA PARQUE BOLIVAR,7286009,dlssanpablo@gmail.com,,52693,52
5269400000,4,Municipal de SAN PEDRO DE CARTAGO,,,,,,52694,52
5269600000,4,Secretaría de SANTA BARBARA,,,,,,52696,52
5269900000,4,Municipal de SANTACRUZ,LUIS ALFREDO ORTIZ GUTIERREZ,GUACHAVES,7752143,santacruzguacha @ yaahoo. com,,52699,52
5272000000,4,Secretaría de SAPUYES,,,,,,52720,52
5278600000,4,Secretaría de TAMINANGO,,,,,,52786,52
5278800000,4,Municipal de TANGUA,RUTH VIRGINIA DELGADO TIMANA,BARRIO LOA ANDES TANGUA,7753030,alcatangua@yahoo.es,,52788,52
5283500000,4,Secretaría de TUMACO,,,,,,52835,52
5283800000,4,Secretaría de TUQUERRES,,,,,,52838,52
5288500000,4,Municipal de YACUANQUER,,,,,,52885,52
5400000000,4,INSTITUTO DEPARTAMENTAL DE SALUD,NELLY PATRICIA SANTAFE ANDRADRE,Avenida 0 - Calle 10 ? Edificio Rosetal,(097) 5731057 - 3002663661,asesores secsalud@hotmail.com--limabag@yahoo.com; financiera@ids.gov.co,,54000,54
5400100000,4,Secretaria de Salud Municipal de Cúcuta,INGRID ZORAIDA FERNANDEZ FERNANDEZ,AV. 1 #12-35 CENTRO,5715279- 5831751FAX,saludmpal@alcaldiadecucuta.gov.co,,54001,54
5400300000,4,Secretaría de ABREGO,,,,,,54003,54
5405100000,4,Secretaría de ARBOLEDAS,,,,,,54051,54
5409900000,4,Secretaría de BOCHALEMA,,,,,,54099,54
5410900000,4,Secretaría de BUCARASICA,,,,,,54109,54
5412500000,4,Secretaría de CACOTA,,,,,,54125,54
5412800000,4,Secretaría de CACHIRA,,,,,,54128,54
5417200000,4,Secretaría de CHINACOTA,,,,,,54172,54
5417400000,4,Secretaría de CHITAGA,,,,,,54174,54
5420600000,4,Secretaría de CONVENCION,,,,,,54206,54
5422300000,4,Secretaría de CUCUTILLA,,,,,,54223,54
5423900000,4,Secretaría de DURANIA,,,,,,54239,54
5424500000,4,Secretaría de EL CARMEN,,,,,,54245,54
5425000000,4,Secretaría de EL TARRA,,,,,,54250,54
5426100000,4,Municipal de EL ZULIA,Martha Eloisa Perez Ortiz,Av 1 Cll 9 Esq. Palacio Muncipal,5789444,mepo21@yahoo.es,,54261,54
5431300000,4,Secretaría de GRAMALOTE,,,,,,54313,54
5434400000,4,Secretaría de HACARI,,,,,,54344,54
5434700000,4,Municipal de HERRáN,Viancy Yajaira Mejia Lagos,Palacio municipal Herrán,75860005 /fax 75860032 Ext 201,mpcioherran@hotmail.com,,54347,54
5437700000,4,Secretaría de LABATECA,,,,,,54377,54
5438500000,4,Secretaría de LA ESPERANZA,,,,,,54385,54
5439800000,4,Municipal de LA PLAYA,MELISSA TORCOROMA PEREZ PEREZ,CALLE 4 N 1-13,5632136-5632128-3134215276,ALCLAPLAYA@NORTEDESANTANDER.GOV.CO,,54398,54
5440500000,4,Municipal de LOS PATIOS,,,,,,54405,54
5441800000,4,Secretaría de LOURDES,,,,,,54418,54
5448000000,4,Secretaría de MUTISCUA,,,,,,54480,54
5449800000,4,Secretaría de OCANA,,,,,,54498,54
5451800000,4,Secretaría de PAMPLONA,,,,,,54518,54
5452000000,4,Secretaría de PAMPLONITA,,,,,,54520,54
5455300000,4,Secretaría de PUERTO SANTANDER,,,,,,54553,54
5459900000,4,Secretaría de RAGONVALIA,,,,,,54599,54
5466000000,4,Secretaría de SALAZAR,,,,,,54660,54
5467000000,4,Secretaría de SAN CALIXTO,,,,,,54670,54
5467300000,4,Secretaría de SAN CAYETANO,,,,,,54673,54
5468000000,4,Secretaría de SANTIAGO,,,,,,54680,54
5472000000,4,Secretaría de SARDINATA,,,,,,54720,54
5474300000,4,Secretaría de SILOS,,,,,,54743,54
5480000000,4,Secretaría de TEORAMA,,,,,,54800,54
5481000000,4,Secretaría de TIBU,,,,,,54810,54
5482000000,4,Secretaría de TOLEDO,,,,,,54820,54
5487100000,4,Secretaría de VILLA CARO,,,,,,54871,54
5487400000,4,Municipal de VILLA DEL ROSARIO,MARIA BEATRIZ QUÑONEZ MONTOYA,Palacion Municipla Call 5 con cra 7 villa del Rosario,5701220 - 3152078141,mariabqm.yahoo.es,,54874,54
6300000000,4,INSTITUTO SECCIONAL DE SALUD DEL QUINDIO,JOSE ANTONIO CORREA LOPEZ,CL 20 13 22 ED GOBERNACION PI 4,741-10-19,issq@issq.gov.co,,63000,63
6300100000,4,Secretaria de Salud Municipal de ARMENIA,SILVIA MARIA ACOSTA BOTERO,CARRERA 18 No. 16-00,7417100 EXT. 232,gipj11@hotmail.com,,63001,63
6311100000,4,Secretaría de BUENAVISTA,,,,,,63111,63
6313000000,4,Municipal de CALARCA,,,,,,63130,63
6319000000,4,Secretaría de CIRCASIA,,,,,,63190,63
6321200000,4,Secretaría de CORDOBA,,,,,,63212,63
6327200000,4,Secretaría de FILANDIA,,,,,,63272,63
6330200000,4,Secretaría de GENOVA,,,,,,63302,63
6340100000,4,Secretaría de LA TEBAIDA,,,,,,63401,63
6347000000,4,Secretaría de MONTENEGRO,,,,,,63470,63
6354800000,4,Secretaría de PIJAO,,,,,,63548,63
6359400000,4,Secretaría de QUIMBAYA,,,,,,63594,63
6369000000,4,Secretaría de SALENTO,,,,,,63690,63
6600000000,4,SECRETARIA DEPARTAMENTAL DE SALUD,JAVIER LOCANO BOTERO,Calle 19 No. 13-17,(096) 3398300 EXT 418,salud@risaralda.gov.co,,66000,66
6600100000,4,Instituto de Salud Municipal de PEREIRA,MARIA LORENA SERNA MONTOYA,Avda las Américas sector Belmonte-Mercasa,3295657-3204152-fax 3205092,,,66001,66
6604500000,4,Municipal de APíA,ALBEIRO DE JESUS MARTINEZ CAICEDO,CARRERA 9 Nº 9-12,3609369,apia.dls @risaralda.gov.com,,66045,66
6607500000,4,Municipal de BALBOA,YURLEY ARIAS DUQUE,CALLE 8 Nº 6-44,3688109,balboa.dls@risaralda.gov.co,,66075,66
6608800000,4,Municipal de BELéN DE UMBRíA,NEY HOLMES ORTEGA CHAMORRO,EDIFICIO CAM,3528047,hbelen@telecom.com.co,,66088,66
6617000000,4,Municipal de DOSQUEBRADAS,,,,,,66170,66
6631800000,4,Secretaría de GUATICA,,,,,,66318,66
6638300000,4,Municipal de LA CELIA,ALEJANDRA HENAO ARIAS,PLAZA PRINCIPAL - ALCALDIA,036 3671783,municipiolacelia@gmail.com,,66383,66
6640000000,4,Municipal de LA VIRGINIA,,,,,,66400,66
6644000000,4,Secretaría de MARSELLA,,,,,,66440,66
6645600000,4,Municipal de MISTRATó,Danny Alexander Sierra Daza,Carrera 6ª Nro. 5 -70,3526002,gonzaga622@yahoo.es,,66456,66
6657200000,4,Secretaría de PUEBLO RICO,,,,,,66572,66
6659400000,4,Municipal de QUINCHíA,ISABEL JULIANA BEDOYA ESCUDERO,CARRERA 6 # 5 -13,3563015,quinchia.dls@risaralda.gov.co,,66594,66
6668200000,4,Municipal de SANTA ROSA DE CABAL,AMIN CASTRO IBAÑEZ,CARRERA 14 CALLE 12 ESQUINA,3660991,a.mci@hotmail.com,,66682,66
6668700000,4,Secretaría de SANTUARIO,,,,,,66687,66
6800000000,4,SECRETARIA DE SALUD DEPARTAMENTAL,LUIS ERNESTO GARCIA VARGAS,Calle 45 No. 11-52 A.A. 1704,(097) 6421533 - 6336233 - 3158771349,ricardoflorez@fitec.edu.co--mdav654@hotmail.com; nhoravargas@hotmail.com; alciraochoa14@hotmail.com,,68000,68
6800100000,4,Secretaria de Salud Municipal de BUCARAMANGA,MARIO SERGIO ORTEGA OLARTE,Calle 45 No. 11-12,524143-524112-425000-fax 425000,,,68001,68
6801300000,4,Municipal de AGUADA,,,,,,68013,68
6802000000,4,Municipal de ALBANIA,MANUEL OVALLLE,ALBANIA PALACIO MUNICIPAL,8-7265251,albasofiaguerrero@hotmail.com,,68020,68
6805100000,4,Municipal de ARATOCA,,,,,,68051,68
6807700000,4,Municipal de BARBOSA,,,,,,68077,68
6807900000,4,Municipal de BARICHARA,,,,,,68079,68
6808100000,4,Municipal de BARRANCABERMEJA,JOHN MANUEL DELGADO NIVIA,CALLE 52 Nº 10-04,06213931 - 6213933 - 6113540,john_delgado@barrancabermeja.gov.co,,68081,68
6809200000,4,Municipal de BETULIA,CLEMENTINA PLATA GOMEZ,CALLE 6 N° 5 - 20 ALCALDIA MUNICIPAL,0976259220 0976259223,cleme134@yahoo.es,,68092,68
6810100000,4,Secretaría de BOLIVAR,,,,,,68101,68
6812100000,4,Municipal de CABRERA,,,,,,68121,68
6813200000,4,Municipal de CALIFORNIA,Gerardo Garcia / Eliana Guerrero Arias,Palacio Municipal,6298259 - 6298260,saludcalifornia@gmail.com,,68132,68
6814700000,4,Secretaría de CAPITANEJO,,,,,,68147,68
6815200000,4,Secretaría de CARCASI,,,,,,68152,68
6816000000,4,Municipal de CEPITá,,,,,,68160,68
6816200000,4,Municipal de CERRITO,,,,,,68162,68
6816700000,4,Secretaría de CHARALA,,,,,,68167,68
6816900000,4,Municipal de CHARTA,NAYIBE ASTRID DELGADO ROJAS,PALACIO MUNICIPAL,6069529 - 6069534,municipiodecharta169@yahoo.com,,68169,68
6817600000,4,Municipal de CHIMA,,,,,,68176,68
